market_name_lookup,latitude_lookup,longitude_lookup,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,weather_code,cloud_cover_mean
Valod,21.125,73.208,02-08-2024,28.6,25.6,26.7,17.1,17.1,0,31.2,54,63,100
Valod,21.125,73.208,03-08-2024,28.4,25.2,26.4,34.9,34.9,0,29.2,51.5,63,100
Valod,21.125,73.208,04-08-2024,27.6,25.6,26.4,26.6,26.6,0,24.3,43.6,63,100
Valod,21.125,73.208,05-08-2024,29.4,24.9,26.9,5.8,5.8,0,29.4,51.5,55,97
Valod,21.125,73.208,06-08-2024,30,25.1,27.1,7,7,0,29.7,48.2,53,87
Valod,21.125,73.208,07-08-2024,30.3,25.4,27.3,3,3,0,26.6,43.6,53,90
Valod,21.125,73.208,08-08-2024,30.1,24.9,26.9,4.3,4.3,0,24.2,41,55,92
Valod,21.125,73.208,09-08-2024,28.6,24.4,26.5,7.9,7.9,0,24.5,41,55,100
Valod,21.125,73.208,10-08-2024,29.9,24.8,27,7.3,7.3,0,27.6,48.6,61,94
Valod,21.125,73.208,11-08-2024,29.5,25.1,26.8,5.4,5.4,0,28.7,46.8,55,100
Valod,21.125,73.208,12-08-2024,29.2,24.7,26.7,17.2,17.2,0,27.5,46.1,63,92
Valod,21.125,73.208,13-08-2024,30.3,24.9,26.9,2.3,2.3,0,20.6,34.6,53,83
Valod,21.125,73.208,14-08-2024,30.1,24.9,27.2,1.8,1.8,0,19.7,33.8,51,98
Valod,21.125,73.208,15-08-2024,30.5,25,27.3,1.3,1.3,0,20.3,34.9,51,81
Valod,21.125,73.208,16-08-2024,30.6,25.1,27.4,1.9,1.9,0,21.6,36.4,53,98
Valod,21.125,73.208,17-08-2024,31.3,25.2,27.7,0.5,0.5,0,16.5,27.4,51,100
Valod,21.125,73.208,18-08-2024,31.5,25.2,28.4,2.1,2.1,0,14.8,26.3,53,93
Valod,21.125,73.208,19-08-2024,32.6,25.6,28.6,1.2,1.2,0,15.5,31,55,100
Valod,21.125,73.208,20-08-2024,31.4,25.7,27.5,17.1,17.1,0,9.2,22,63,99
Valod,21.125,73.208,21-08-2024,31.2,25.7,27.7,12.1,12.1,0,11.9,25.2,61,100
Valod,21.125,73.208,22-08-2024,30.6,25.1,27.7,17.7,17.7,0,12.9,27,63,99
Valod,21.125,73.208,23-08-2024,29.4,25.6,27,26.7,26.7,0,14,24.1,65,100
Valod,21.125,73.208,24-08-2024,27.2,24.2,25.5,26,26,0,18.2,31.3,63,100
Valod,21.125,73.208,25-08-2024,25.9,24.4,25.3,163.6,163.6,0,26.9,43.9,65,100
Valod,21.125,73.208,26-08-2024,26.6,25.1,25.7,57.2,57.2,0,32.7,55.4,65,100
Valod,21.125,73.208,27-08-2024,29,24.1,26.5,8.1,8.1,0,38.5,64.8,55,100
Valod,21.125,73.208,28-08-2024,29.1,24.4,26,33.9,33.9,0,32.3,62.6,63,99
Valod,21.125,73.208,29-08-2024,28.5,24.8,26.3,9,9,0,30.4,52.6,53,89
Valod,21.125,73.208,30-08-2024,29.9,24.5,26.8,2,2,0,25.2,41.8,53,61
Valod,21.125,73.208,31-08-2024,30.5,24.5,27.1,1.2,1.2,0,16.7,29.5,51,49
Valod,21.125,73.208,01-09-2024,30.9,24.6,27.3,0.4,0.4,0,17.9,29.2,51,95
Valod,21.125,73.208,02-09-2024,28.9,25.4,26.4,40.4,40.4,0,18.3,33.5,65,100
Valod,21.125,73.208,03-09-2024,30.2,24.4,26.8,6.8,6.8,0,18,30.6,61,100
Valod,21.125,73.208,04-09-2024,29.6,25.2,27.1,7,7,0,26,42.1,63,95
Valod,21.125,73.208,05-09-2024,30.4,24.9,26.7,20.6,20.6,0,26.1,45,63,85
Valod,21.125,73.208,06-09-2024,30.3,24.6,26.7,24,24,0,21.7,41,65,94
Valod,21.125,73.208,07-09-2024,29.6,24.9,27,9.1,9.1,0,19.8,34.6,63,77
Valod,21.125,73.208,08-09-2024,30.1,24.9,27,2.4,2.4,0,19.3,33.1,51,44
Valod,21.125,73.208,09-09-2024,30.5,25.1,27.3,4.7,4.7,0,16.3,29.2,61,88
Valod,21.125,73.208,10-09-2024,29.6,25.3,26.8,18.1,18.1,0,20,31.7,63,97
Valod,21.125,73.208,11-09-2024,29.3,25.1,26.9,5.8,5.8,0,19.8,33.8,61,99
Valod,21.125,73.208,12-09-2024,30,25.1,27.1,2.4,2.4,0,24.8,40.7,53,99
Valod,21.125,73.208,13-09-2024,29.6,23.9,26.4,1.7,1.7,0,24.7,40.7,51,57
Valod,21.125,73.208,14-09-2024,27.7,23.8,25.6,3.6,3.6,0,23.2,40,53,67
Valod,21.125,73.208,15-09-2024,29.7,23,25.8,4,4,0,19,32,55,62
Valod,21.125,73.208,16-09-2024,30.8,23.6,26.4,1.3,1.3,0,15.3,26.6,51,33
Valod,21.125,73.208,17-09-2024,30.2,23,26.2,1.8,1.8,0,13.7,25.2,53,46
Valod,21.125,73.208,18-09-2024,30.3,23.8,26.7,0.3,0.3,0,13.2,22.7,51,72
Valod,21.125,73.208,19-09-2024,31,24.4,27.3,1,1,0,13.8,25.6,51,31
Valod,21.125,73.208,20-09-2024,31.3,24.6,27.5,0.5,0.5,0,15.3,24.8,51,33
Valod,21.125,73.208,21-09-2024,31.2,24.9,27.5,1.1,1.1,0,13.1,24.1,53,29
Valod,21.125,73.208,22-09-2024,30.3,25.1,27.6,4.9,4.9,0,11.8,23.4,61,53
Valod,21.125,73.208,23-09-2024,31.7,25.4,27.8,3.6,3.6,0,14,25.6,61,96
Valod,21.125,73.208,24-09-2024,30.9,25.1,27.6,15.2,15.2,0,13.2,24.1,63,93
Valod,21.125,73.208,25-09-2024,29.7,24.4,26.5,6.8,6.8,0,15.1,27,63,99
