clouds (%),Date ,dewpt (°C),dhi (W/m²),dni (W/m²),ghi (W/m²),max_dhi (W/m²),max_dni (W/m²),max_ghi (W/m²),max_temp (°C),max_uv (Index),max_wind_dir (°),max_wind_spd (m/s),min_temp (°C),precip (mm),precip_gpm (mm/hr),pres (hPa),rh (%),slp (hPa),solar_rad (W/m²),temp (°C),wind_dir (°),wind_gust_spd (m/s),wind_spd (m/s),market_name (Text),query_lat (°),query_lon (°)
0.03,2024-05-11,21.4,55,436,359,127,944,1058,40.4,12.1,264,5.2,29.6,0.0,0.0,1005,0.48,1008,359,34.6,264,7.6,2.5,Viramgam,23.1259455923199,72.0457121911553
0.11,2024-05-12,21.4,55,436,359,127,944,1058,40.7,11.1,230,4.8,30.0,0.0,0.0,1005,0.47,1008,357,34.9,230,8.4,2.5,Viramgam,23.1259455923199,72.0457121911553
0.37,2024-05-13,20.5,55,437,360,127,943,1058,40.0,11.7,264,6.4,29.3,9.3,9.3,1005,0.46,1008,327,34.5,264,8.4,3.2,Viramgam,23.1259455923199,72.0457121911553
0.28,2024-05-14,18.8,55,437,360,127,943,1058,38.5,11.8,223,3.2,27.0,3.3,3.3,1005,0.47,1009,355,32.4,223,8.8,1.8,Viramgam,23.1259455923199,72.0457121911553
0.17,2024-05-15,17.5,55,437,360,127,943,1058,40.7,11.3,151,2.8,27.4,0.0,0.0,1005,0.39,1008,356,34.0,151,6.8,1.4,Viramgam,23.1259455923199,72.0457121911553
0.3,2024-05-16,17.3,55,438,361,127,942,1058,42.2,10.1,269,4.0,30.0,0.5,0.5,1005,0.35,1008,342,35.7,269,10.8,2.5,Viramgam,23.1259455923199,72.0457121911553
0.14,2024-05-17,16.7,55,438,361,127,942,1058,43.7,11.6,309,4.0,31.9,0.0,0.0,1002,0.31,1005,359,36.9,309,9.2,3.1,Viramgam,23.1259455923199,72.0457121911553
0.04,2024-05-18,16.3,55,438,361,127,942,1057,44.1,11.9,283,4.8,31.9,0.0,0.0,1000,0.31,1003,361,37.3,283,10.0,3.4,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-05-19,13.4,55,438,361,127,941,1057,44.4,12.1,305,7.2,32.6,0.0,0.0,999,0.24,1002,361,38.3,305,13.2,4.5,Viramgam,23.1259455923199,72.0457121911553
0.25,2024-05-20,17.6,55,438,362,127,941,1057,43.3,9.7,300,5.2,32.2,0.0,0.0,999,0.33,1002,352,37.3,300,9.6,4.0,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-05-21,16.9,56,439,362,127,941,1057,45.2,12.1,289,4.4,31.9,0.0,0.0,999,0.33,1002,362,37.8,289,8.8,3.4,Viramgam,23.1259455923199,72.0457121911553
0.01,2024-05-22,19.0,56,439,362,127,940,1057,45.9,12.1,284,5.2,31.9,0.0,0.0,998,0.37,1001,362,38.2,284,9.6,3.4,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-05-23,17.7,56,439,362,127,940,1056,45.9,12.1,277,6.0,32.6,0.0,0.0,997,0.33,1000,362,38.8,277,12.0,5.0,Viramgam,23.1259455923199,72.0457121911553
0.0,2024-05-24,19.3,56,439,363,127,940,1056,45.2,12.1,275,6.0,31.1,0.0,0.0,996,0.38,999,363,37.5,275,11.2,4.9,Viramgam,23.1259455923199,72.0457121911553
0.03,2024-05-25,22.0,56,439,363,127,940,1056,43.7,11.9,276,6.4,29.6,0.0,0.0,997,0.48,1000,363,36.4,276,10.8,4.2,Viramgam,23.1259455923199,72.0457121911553
0.32,2024-05-26,23.1,56,439,363,126,939,1056,43.3,7.6,266,6.0,30.4,0.0,0.0,998,0.5,1001,314,36.3,266,10.8,5.3,Viramgam,23.1259455923199,72.0457121911553
