Actual_Price,Linear_Regression,Random_Forest,XGBoost,Neural_Network,Stacking_Ensemble,Voting_Ensemble
2850,2714.886682868208,2805.239834054833,2463.839,2807.7378,2726.220632011932,2647.328142606309
600,739.094452355891,597.43725637108,657.9489,984.6503,624.4560194482827,659.8687625697088
800,854.4092165594416,783.3585947365366,818.8384,1230.9481,799.7298644230711,824.8546432464145
2800,2457.132912579362,2799.591414141414,2648.8977,2478.9023,2698.513851096238,2652.9207965798123
9000,8428.926036095318,8772.55510753823,8457.27,7830.2744,8579.096256564582,8516.483329604991
1000,980.910750574295,991.9302455763052,1001.5418,1282.5366,975.991383870031,988.5000406704821
1500,1460.4914388381726,1287.8584054834057,1115.3806,1670.0908,1286.8867743637302,1290.986964948628
1000,1258.0596815706135,986.0103838692265,1210.6368,1508.0249,1049.8832707245474,1154.8368743239132
22505,21280.950870001987,21948.882767475025,21857.414,18689.018,21640.965390213525,21625.279473591578
4000,3889.0554383776307,3870.7712842712835,4334.5435,3792.7336,3933.8648737308285,4044.5239377320636
1000,1095.8846512037362,1116.079365079365,1215.4954,1407.3435,1103.2508323687603,1116.3674209928774
6005,5745.731180292583,6018.558065130975,5952.1333,5230.3677,5952.546541342872,5881.81869583955
7750,7250.548245776682,7510.28061838095,7181.3643,6645.861,7345.552843093109,7248.637306410982
13055,12301.115776569804,13147.119764439194,12119.9375,11206.949,12903.368915354939,12503.661831961945
5500,5231.890264217816,5492.568619776231,5322.816,4833.033,5398.093801891471,5354.189428600798
3010,2971.827760981513,2961.2697084196006,3217.6594,2985.7256,2785.9547564963846,2956.925724158162
5580,5118.275888856229,4978.99293154179,5484.882,4839.039,5166.93603269182,5208.7118870128725
600,683.3075112547986,621.5400391275392,757.33966,1209.4711,630.5351947376807,657.1056566048192
1200,1545.3340865258097,1465.369753326384,1371.9054,1696.2351,1406.4396588476088,1436.649041795331
2000,1892.5869921604344,1672.8744710347562,1565.4385,1998.3945,1734.0150565158956,1714.9886767831824
2125,2018.3013568777951,2135.1224391299106,2141.8398,2226.0713,2103.5019154379265,2105.599788039943
1500,1699.44400567693,1503.3988095238094,1752.0681,1866.5317,1563.8645119885487,1618.9027503395916
10760,10019.199417069529,10789.949940476186,10784.186,9294.695,10659.147193834859,10593.45716558105
5750,6361.230006804976,6164.027341313069,6296.141,5897.416,6073.459627366305,6201.929291450403
2200,2049.9477424074107,2200.1557862310265,2137.9001,2265.371,2152.3330981449253,2127.02495790214
5780,5348.876211154142,5515.25030769518,5355.093,5042.5986,5561.662422285826,5475.33955649351
4250,3983.102989695485,4107.5942609188205,4469.334,3914.9448,4039.627272743184,4099.901751669934
1100,1160.1306538668869,1074.5869047619049,1325.7655,1461.2725,1036.603573523611,1172.196196136757
9005,8599.83852982564,9072.453757525998,8853.42,7793.376,8731.778881532044,8786.25387478209
500,497.8403880341193,499.8888888888889,601.84076,735.0452,486.5474750530865,517.6823759223386
9500,8788.080367307834,9457.051306471305,8978.855,8147.007,9205.218653698837,9083.265846489057
6985,6419.8061725759735,6073.97642857143,6547.5576,5974.4624,6455.960923525085,6476.135825371842
500,520.7714591599897,431.82207535111957,384.4714,708.66644,438.2261215623263,450.39092103643884
3100,2956.4677661811775,3063.616296003377,2864.4744,2941.8274,3026.467854875081,2992.8781681479654
2135,2055.737848288894,2119.8743849206353,2236.368,2244.56,2109.3085285595585,2118.4048711601104
2950,2831.3280596449345,2846.015099206349,3077.0227,2884.208,2954.15229346963,2964.1118260702533
1700,1499.3137458923852,1431.21504031211,1390.3602,1687.5588,1422.6216525983743,1447.1317506511978
8500,8761.160022890692,7816.832278832278,8924.067,8081.0903,8191.694621333325,8586.59799854878
1500,1361.7208744270001,1499.3282073009168,1402.123,1130.2515,1447.9689390087099,1434.8083523005946
4250,3798.693534052228,4117.244416060369,3479.3691,3664.451,3896.6323446042607,3784.088924445008
4725,4360.0779388740475,4557.86630952381,4419.3213,4207.3745,4504.0175336001785,4467.045697885874
500,798.4826240529414,558.8847732442287,799.51764,1273.4888,609.9435360327805,696.2378879071952
1700,1619.1141600470978,1748.6152380952378,1763.3494,1854.155,1703.1005165340905,1703.62662224365
3550,3478.824012583383,3492.9229166666664,3805.0771,3388.6682,3547.302280869959,3581.0074544643844
2500,3234.085384671566,2481.8940079365075,2660.3538,3303.509,2701.743704485679,2758.9597100477126
2325,2348.050284734225,2422.2368122216258,2414.9875,2506.5454,2382.661433964035,2387.003833873468
500,868.8977560020676,654.0252525252524,650.80615,1243.9586,701.9543321600906,737.5412277269601
2000,2108.9180340066023,1994.6739304267583,2101.5127,2124.7407,2017.9285441370062,2067.5956442681445
3000,2742.4461465664717,2636.680754715325,2606.5024,2836.4243,2651.828862232172,2653.6895271618814
2000,2067.7236698392694,1964.8968968839713,1896.5244,2220.6836,1977.9823425385962,1981.1771206824988
3000,3533.824523219646,2790.368055555555,3387.858,3496.863,3045.7913775094585,3208.716230051347
5050,6870.151015355962,5291.264123376622,4526.5117,6435.7485,5580.087137192848,5695.071749549602
6200,5889.192595788542,6038.522536162008,6002.95,5496.955,5986.206717094914,5970.337914488054
6000,5585.655168915624,5247.613377053382,5589.5454,5216.39,5186.740499949054,5425.065851527922
2300,2165.664485750402,2230.475515873017,2192.9272,2309.0356,2190.3098522575992,2200.3180243789247
1700,1883.8928468322001,1559.9903127917833,1566.3646,2061.9126,1649.3939190074443,1690.4690097683076
2545,2393.769123424731,2497.1161851470342,2427.6272,2550.7998,2459.4501741577305,2451.488748892594
4000,3778.5682618177134,3953.5028234602173,3979.6514,3716.822,3895.2612028630606,3904.8638444867192
1500,1498.409574303283,1485.5700546263313,1476.638,1675.5881,1452.2093139896588,1476.7119672474566
6750,6202.919600645913,6630.333912575985,6350.143,5813.3433,6475.2788027676415,6412.529615620947
8000,7373.451504207552,7974.9597817460335,7746.2036,6825.6187,7784.951882904307,7665.059369072529
8000,9242.828763063511,9320.525042321278,8622.439,8369.607,9342.362776855603,9157.51209674929
2400,2257.271870436981,2398.4250234487727,2346.131,2435.771,2358.5609686035095,2342.645618909263
8000,10648.835913118743,10759.459027777775,10600.16,9805.311,10733.632802944436,10662.385830028483
2000,3372.9884803384653,2781.139041514041,3015.5488,3349.521,2985.024025364549,3083.6250023956295
2315,2150.4002955016176,2290.307956349207,2116.6497,2355.7827,2230.048912370905,2191.384848417867
800,1001.8477221137096,1003.4940816221787,947.7397,1264.8611,996.2842065861148,1001.5625391865116
2025,1916.8262703903529,1937.737750504578,1967.0874,2142.38,1919.272021667772,1945.0287454090083
4200,4199.787665580314,4161.437171745688,3815.1545,4021.128,4132.676847404838,4048.405057252347
2295,2017.4851282884624,2049.4915088114594,2178.771,2164.0024,2057.0378518486855,2089.7235219201934
3500,4250.7619377390465,4066.342687260973,4467.225,4046.7158,4147.656937665011,4257.7424792054
2500,4010.0116377664363,4000.0,3950.3174,3860.459,3988.6123235432124,3965.5683829381464
2000,3957.8518741103235,3425.1257215007226,4061.5042,3746.596,3680.39541339914,3822.6124189085967
4950,5653.703153748248,5913.4253096847915,5786.723,5239.2983,5866.451200385391,5788.91746257475
2000,1958.8908034100582,1812.304799092793,1724.8647,2086.0244,1831.0760066546736,1829.2936011229315
3000,3476.501678937596,3013.5969574869578,3248.0898,3215.6006,3228.701303945374,3228.282362011303
7200,6662.232274054046,6851.140364084232,6774.4624,6191.07,6826.321729022513,6781.945468179379
6500,7337.861515805039,6909.746312576313,7570.0435,6733.2124,7136.650869218243,7326.039604006979
3550,666.7526648676385,4128.129563492064,4049.6785,6516.19,3368.9962426854445,3125.2349137380947
400,466.80764879911567,400.4,560.9189,932.43353,416.96230048522284,474.7217244942181
4800,4523.984767384934,4739.631306304857,4671.8975,4309.3687,4677.144532140599,4656.971578990001
2000,2067.7236698392694,1964.8968968839713,1896.5244,2220.6836,1977.9823425385962,1981.1771206824988
8000,7682.141373838293,7796.36966089466,6354.841,6886.064,7587.793107126157,7324.971482159158
5400,5140.951836214905,5421.563675411242,5269.9395,4816.611,5330.234057742865,5255.354196217386
1200,1098.0374862310555,1095.4061882561882,1370.3693,1494.2346,1146.3231564313155,1163.121928382986
1810,1732.9922619332829,1810.479601750588,1838.6486,1970.4285,1769.9757756903978,1788.6327342644943
4325,4074.0882195642253,3635.4750595238083,3748.5322,3940.6382,3761.7680771637324,3801.9304510719758
11500,14840.08948507989,15673.849742063496,13407.282,13480.829,14438.433298660366,14184.317334520014
5700,5408.095371362562,5681.347253223636,5577.705,4985.7827,5611.906001617508,5535.57508986066
1500,1469.7298081459412,1499.8594613583136,1630.9087,1677.4797,1491.5294914015444,1527.5242283119014
7000,12878.571552274374,9278.03394919645,7416.3633,11764.709,8685.256558705925,9198.816547486342
5250,4794.202390681249,4970.2842326076325,5034.7295,4631.9536,4917.676570625137,4923.207708190774
2550,2865.8481159893454,2624.2533225108227,2761.0398,2963.244,2598.256668755236,2724.9485750882786
13575,12713.540793029404,12449.12044930763,12706.337,11579.234,12812.741057813088,12742.071484721406
1100,1236.6868200162426,1094.2392857142859,1378.9165,1522.0038,1078.3515062878953,1165.2217372685818
2000,2016.8125696213738,1654.8136507936504,1570.2798,2142.5317,1739.7702363823228,1734.422408164946
5000,4753.1901007748775,4950.303013331565,4969.116,4462.515,4903.175817785165,4888.853410671701
2250,2146.1481287525853,2242.7612848531153,2333.3904,2320.8267,2214.966120144628,2240.601571706264
1500,1837.9351410804325,1612.1868024128992,1564.0193,2025.4194,1651.5908580513824,1686.8322717922717
4000,4297.446389340039,4102.202380952381,4280.937,4085.2407,4232.19273680743,4231.514448423007
5455,5034.051592229532,5384.2258018609755,4909.9624,4787.568,5226.809518292515,5124.8744696085505
4125,4039.53032090495,4154.747500000001,4169.578,3840.6748,4128.05332562559,4138.885769194269
1625,1609.8788222152975,1698.0043849206359,1810.6561,1816.2041,1705.683937140756,1719.463962649742
2500,2446.1372697681136,2500.0,2233.2327,2432.6968,2468.573531551678,2411.420958332597
3500,2944.2031239230373,3071.222922705314,3303.388,2954.359,3083.581348406965,3106.154535411473
6150,5807.4953978711965,6009.595265023261,5934.446,5339.228,5980.537427817095,5911.776923620146
2600,2686.6613537021008,2607.8550745982475,2647.0864,2604.196,2614.245966497967,2639.408689008216
2000,3330.7992146146266,2708.47816072816,2843.9465,3211.8506,2846.790268614739,2964.00560965694
1800,1843.0764401915326,1955.465623720549,1837.7328,1935.0471,1906.5900738321131,1889.354153760062
3500,2809.250630949432,2528.370514854702,2561.6917,2722.8489,2615.4712539526663,2648.653978538898
1000,2115.3967094258587,1259.4232703984194,1364.2842,2169.917,1435.215065942848,1558.7274852431517
4000,4863.887754629569,3906.4181096681086,4244.717,4461.9375,4243.882590991595,4360.23158926314
600,759.5026556762255,729.7828684555071,653.76874,1156.8046,718.3363487600687,712.9756989972469
8200,7842.005907855348,8157.94284414795,8372.145,7216.895,8105.982493346034,8169.339991951357
1500,1609.4589847598327,1498.8177507651826,1574.2822,1797.4929,1519.8976269537266,1573.8588128845613
600,543.6722869633923,461.05847763347776,538.8936,949.18695,467.2622639300916,492.01040783731196
4610,4479.088561632034,4620.111010802921,4623.5913,4294.926,4546.42173868077,4545.789401074316
1500,1361.7208744270001,1499.3282073009168,1402.123,1130.2515,1447.9689390087099,1434.8083523005946
2500,2375.936657511422,2495.114243772882,2430.9028,2517.227,2463.3048004300817,2453.8012418665653
2250,2090.6552780243196,2250.0037824675323,2117.8958,2304.719,2195.740036704681,2157.394606838671
1850,1745.489887239456,1859.5321428571428,1853.5043,1999.4266,1821.2805848857925,1815.2504645110291
5155,4882.782548824858,4588.237635115526,4888.1396,4568.7007,4842.646990314593,4861.916877048557
15500,14747.017963670063,15827.039512987021,14903.662,13408.538,14569.849970662837,14732.45764831123
5250,4806.241531814802,5249.39968031968,4134.485,4609.9966,4897.96031116205,4691.174860071151
3775,3655.368201426528,3658.642231240981,3647.3552,3589.9067,3755.7512250812524,3676.097583555312
1550,1460.3164299672376,1549.6930667249421,1527.3136,1660.5728,1518.2826633432283,1521.1295415475888
8300,7991.474126910343,8553.899754575592,8616.575,7238.2856,8337.09514989654,8323.468454413776
2430,2184.9466183404647,2182.0760003860664,2360.2334,2341.636,2214.7433972109147,2247.888615709842
6000,5636.254179737959,5647.382583981754,5165.431,5506.463,5682.267217304559,5530.082113914145
500,615.526135232431,504.5173865029096,774.2138,622.1035,541.0862838126689,628.1346362059353
2250,2178.035442502694,2244.833498346815,2335.495,2344.8818,2226.6503657355133,2229.174468005767
6400,6024.636797560795,6317.74619103645,6186.156,5539.281,6274.4934352144965,6213.017689147838
700,659.0810034894289,584.1865996085438,570.33887,1080.9065,587.2650686975645,604.0712903637077
1000,1096.958717520712,1001.8557539682541,1332.6892,1436.9719,1039.919590816718,1130.9416120074743
1000,1816.6556947893673,984.1165559885111,1183.9253,1933.7163,1233.5125327466785,1367.4129303112443
8000,7429.290190619365,7987.313395440208,7813.617,6854.2974,7862.662073736789,7728.19223648139
2125,1975.7610136449016,2042.5552000240955,1967.8368,2204.6416,2000.9370086770782,1995.9994238200818
3150,2800.6488267661425,2741.699396436896,2878.843,2773.9917,2823.1982177180566,2831.960853842127
800,1220.1707153096108,981.6160836005621,1092.318,1450.438,1026.027601794015,1097.686242528427
1500,1119.9672110902543,989.8236378001084,972.7866,859.1822,1011.6843535988332,1034.5990393988598
8000,7655.332818551802,7208.671606743318,7718.0273,6934.653,7289.599075072071,7371.970395845267
4000,3761.632796974939,3488.1065048265923,3229.7812,3612.8818,3508.954471864291,3494.840409502967
3000,2820.557968130682,2871.252432068925,2537.3374,2854.0708,2837.368538718418,2781.5258734960557
8400,6453.466195166004,6054.877063492064,7080.4893,5699.9995,6823.8406258893965,6822.4933321329745
1200,1279.8062041782077,1165.4583971583968,1127.9034,968.1477,1185.8181822036172,1205.877755929139
1500,1417.493027966079,1423.8690111217284,1285.9515,1610.3989,1425.2089894702954,1387.1284787254644
1200,1510.4389549403913,1394.6204688557734,1344.5967,1692.3344,1391.780142382956,1416.7114318168217
2725,3312.320930391178,3265.801035353535,3120.577,3314.192,3332.6863651365175,3307.6731372281697
4700,6187.930424975034,5783.053530191754,6062.8955,5748.861,5747.137274092121,5955.135767868563
1000,2139.3248303449554,1160.2100340147692,1577.681,2198.213,1548.9104438403508,1687.4467184789908
1500,1592.664651360748,1422.6984601655654,1452.5747,1491.6742,1473.0286141033807,1463.6683982502482
4000,3944.7336395942234,3767.857892107892,3626.9502,3688.8364,3784.6051345605147,3778.5758312052276
3000,2950.487615658535,2851.4455074816487,2671.5774,2974.363,2924.5896925199295,2864.2577672773136
6000,5447.406790323925,5830.411455196969,5525.118,5350.3755,5705.903257001141,5620.41136796521
6000,5923.534492344139,6041.549007936508,6274.888,5293.5933,6013.104118659629,6055.162074166779
35000,32862.356428447354,23254.526865079366,35620.39,29866.28,27153.420333554575,31049.420174729832
4200,4179.3481448191515,4217.546907710892,4068.9531,3983.0923,4176.668574117035,4123.861873972931
2635,2425.1993733006466,2407.267007575758,2076.3328,2508.2856,2424.064173284264,2361.2871599507716
5000,4613.842370301994,4998.597503789879,4782.496,4427.7085,4885.672647944066,4818.56258172403
1100,924.0778382419699,1009.2254791554755,984.80035,771.4511,973.5851277825271,977.7683593181314
400,166.104389076178,326.3378968253968,407.34695,647.7941,335.75524092036335,354.8769367322828
2500,2434.2336959535005,2487.935714285715,2704.8767,2540.1514,2503.989712043554,2487.461144045224
1300,1185.6785451207788,1249.5987131053503,1065.7366,1415.488,1206.6669991787855,1181.1975650919594
4005,3733.430360347112,3823.1775429930985,3887.4946,3661.7102,3709.218579678405,3742.5179377584814
2000,2229.313073617137,1974.8880952380953,1845.5616,2276.5781,2032.0518845176084,1981.7332008552657
2000,2053.239832790009,2001.842406624383,2196.4504,2205.0894,2037.9364183952466,2073.6170081728233
4350,4225.305850570919,4291.941571676335,4331.752,4021.581,4280.381829912811,4310.346515237447
9825,9355.013454420268,9854.502857142861,10282.445,8704.113,9835.599389787187,9825.90528193076
1350,1118.191390610497,1155.7818431285748,1213.0853,1390.4384,1160.879536147455,1178.7346880247342
2150,2490.5159871147025,2560.0332433805397,2529.205,2630.1543,2530.4039645473767,2532.101824066184
14375,14494.409854535386,13071.540565699921,13563.57,13214.08,13690.845931173379,13821.137950261318
2555,2370.9972831100995,2555.250674603174,2333.984,2544.328,2482.430568688772,2428.1676823550974
